code,name,market,industry,capital
5438,東友,tpex,,112536565
5439,高技,tpex,,92976751
5443,均豪,tpex,,164746644
5450,南良,tpex,,122403239
5452,佶優,tpex,,148763669
5455,昇益,tpex,,65501813
5457,宣德,tpex,,196428800
5460,同協,tpex,,58778130
5464,霖宏,tpex,,71071490
5465,富驊,tpex,,147682629
5468,凱鈺,tpex,,58922909
5474,聰泰,tpex,,39756944
5475,德宏,tpex,,127127017
5478,智冠,tpex,,156074332
5481,新華,tpex,,71402891
5483,中美晶,tpex,,641221651
5487,通泰,tpex,,24222516
5488,松普,tpex,,91586124
5489,彩富,tpex,,102706441
5490,同亨,tpex,,96152201
5493,三聯,tpex,,43689255
5498,凱崴,tpex,,193548545
5508,永信建,tpex,,217428133
5511,德昌,tpex,,136000000
5512,力麒,tpex,,766312494
5514,三豐,tpex,,236118280
5516,雙喜,tpex,,51545223
5520,力泰,tpex,,59975245
5523,豐謙,tpex,,155001464
5529,鉅陞,tpex,,105769350
5530,龍巖,tpex,,420084199
5536,聖暉*,tpex,,124080930
5543,桓鼎-KY,tpex,,46703593
5547,久舜,tpex,,51000000
5548,安倉,tpex,,63735065
5601,台聯櫃,tpex,,64800000
5603,陸海,tpex,,104876607
5604,中連,tpex,,108782968
5609,中菲行,tpex,,142884000
5701,劍湖山,tpex,,143000000
5703,亞都,tpex,,70239594
5704,老爺知,tpex,,58861658
5864,致和證,tpex,,504490084
5878,台名,tpex,,25024303
5902,德記,tpex,,94500000
5903,全家,tpex,,223220000
5904,寶雅*,tpex,,1064438260
5905,南仁湖,tpex,,281623235
6015,宏遠證,tpex,,403614082
6016,康和證,tpex,,772419946
6020,大展證,tpex,,252353154
6021,美好證,tpex,,312230974
6023,元大期,tpex,,447972732
6026,福邦證,tpex,,396161841
6028,公勝保經,tpex,,25000000
6101,寬魚國際,tpex,,116173578
6103,合邦,tpex,,13604891
6104,創惟,tpex,,91129107
6109,亞元,tpex,,87825414
6111,光聚晶電,tpex,,108511051
6113,亞矽,tpex,,52549455
6114,久威,tpex,,43911937
6118,建達,tpex,,90889573
6121,新普,tpex,,184970519
6122,擎邦,tpex,,78091632
6123,上奇,tpex,,62089430
6124,業強,tpex,,182479945
6125,廣運,tpex,,259011150
6126,信音,tpex,,130050754
6127,九豪,tpex,,108079751
6129,普誠,tpex,,180943675
6130,上亞科技,tpex,,46300000
6134,萬旭,tpex,,81882117
6138,茂達,tpex,,75635500
6140,訊達,tpex,,54897760
6143,振曜,tpex,,86058897
6144,得利影,tpex,,38273701
6146,耕興,tpex,,101867199
6147,頎邦,tpex,,744593539
6148,驊宏資,tpex,,46603757
6150,撼訊,tpex,,48345985
6151,晉倫,tpex,,55257300
6154,順發,tpex,,80080000
6156,松上,tpex,,107875010
6158,禾昌,tpex,,55698288
6160,欣技,tpex,,68489120
6161,捷波,tpex,,56237477
6163,華電網,tpex,,148838747
6167,久正,tpex,,146000000
6169,昱泉,tpex,,23394960
6170,統振,tpex,,97260038
6171,大城地產,tpex,,100000000
6173,信昌電,tpex,,171200000
6174,安碁,tpex,,50000000
6175,立敦,tpex,,150121812
6179,亞通,tpex,,177324650
6180,橘子,tpex,,175493573
6182,合晶,tpex,,625305662
6185,幃翔,tpex,,149867531
6186,新潤,tpex,,226907598
6187,萬潤,tpex,,98262739
6188,廣明,tpex,,278358910
6190,萬泰科,tpex,,195376079
6194,育富,tpex,,48000000
6195,詩肯,tpex,,50192942
6198,瑞築,tpex,,171400350
6199,天品,tpex,,61760018
6203,海韻電,tpex,,82401370
6204,艾華,tpex,,23102080
6207,雷科,tpex,,92534411
6208,日揚,tpex,,94462343
6210,慶生,tpex,,35048000
6212,理銘,tpex,,102000000
6217,中探針,tpex,,117210018
6218,豪勉,tpex,,64262000
6219,富旺,tpex,,124967090
6220,岳豐,tpex,,146462640
6221,晉泰,tpex,,168612206
6222,立軒,tpex,,95688878
6223,旺矽,tpex,,97981309
6227,茂綸,tpex,,76111786
6228,全譜,tpex,,26000000
6229,研通,tpex,,40360700
6231,系微,tpex,,45652186
6233,旺玖,tpex,,81021896
6234,高僑,tpex,,100386398
6236,中湛,tpex,,41654039
6237,驊訊,tpex,,79645371
6240,松崗,tpex,,22867370
6241,鑫永洋,tpex,,45533670
6242,立康,tpex,,31806500
6244,茂迪,tpex,,387041875
6245,立端,tpex,,146608303
6246,臺龍,tpex,,37851415
6248,沛波,tpex,,99956149
6259,百徽,tpex,,28056146
6261,久元,tpex,,128497989
6263,普萊德,tpex,,62500964
6264,富裔,tpex,,136355291
6265,方土昶,tpex,,118172151
6266,泰詠,tpex,,153871641
6270,倍微,tpex,,72145759
6274,台燿,tpex,,299336093
6275,元山,tpex,,80344567
6276,安鈦克,tpex,,22043000
6279,胡連,tpex,,119015736
6284,佳邦,tpex,,148980341
6290,良維,tpex,,169652410
6291,沛亨,tpex,,42000000
6292,迅德,tpex,,46600712
6294,智基,tpex,,26047106
6411,晶焱,tpex,,99514331
6417,韋僑,tpex,,42274000
6418,詠昇,tpex,,34522000
6419,京晨科,tpex,,13159170
6423,億而得,tpex,,31016000
6425,易發,tpex,,51382317
6432,今展科,tpex,,40017865
6435,大中,tpex,,37461300
6441,廣錠,tpex,,53318429
6461,益得,tpex,,178351761
6462,神盾,tpex,,91250754
6465,威潤,tpex,,59073685
6469,大樹,tpex,,159104252
6470,宇智,tpex,,37694100
6474,華豫寧,tpex,,52526199
6482,弘煜科,tpex,,28634463
6485,點序,tpex,,47366493
6486,互動,tpex,,50893286
6488,環球晶,tpex,,478113725
6492,生華科,tpex,,114903620
6494,九齊,tpex,,31559690
6496,科懋,tpex,,47290220
6498,久禾光,tpex,,47164892
6499,益安,tpex,,96944893
6506,雙邦,tpex,,82360826
6508,惠光,tpex,,86538864
6509,聚和,tpex,,197434268
6510,精測,tpex,,32929138
6512,啟發電,tpex,,25260000
6516,勤崴國際,tpex,,56336935
6517,保勝光學,tpex,,30579053
6523,達爾膚,tpex,,45047625
6527,明達醫,tpex,,25458550
6530,創威,tpex,,33750000
6532,瑞耘,tpex,,37445147
6535,順藥,tpex,,167840825
6538,倉和,tpex,,38058493
6542,隆中,tpex,,42000630
6546,正基,tpex,,66848449
6547,高端疫苗,tpex,,328943644
6548,長科*,tpex,,950464700
6556,勝品,tpex,,28750000
6560,欣普羅,tpex,,32474715
6561,是方,tpex,,77958370
6568,宏觀,tpex,,30799700
6569,醫揚,tpex,,42820745
6570,維田,tpex,,37119170
6574,霈方,tpex,,21990000
6576,逸達,tpex,,157540541
6577,勁豐,tpex,,60060145
6578,達邦蛋白,tpex,,71941901
6584,南俊國際,tpex,,71265880
6588,東典光電,tpex,,34700825
6590,普鴻,tpex,,24964038
6593,台灣銘板,tpex,,31856609
6596,寬宏藝術,tpex,,38000000
6597,立誠,tpex,,30042250
6603,富強鑫,tpex,,167442946
6609,瀧澤科,tpex,,72456246
6612,奈米醫材,tpex,,52266043
6613,朋億*,tpex,,77801485
6615,慧智,tpex,,21593400
6616,特昇-KY,tpex,,35478473
6617,共信-KY,tpex,,127506100
6620,漢達,tpex,,169981900
6624,萬年清,tpex,,22579482
6629,泰金-KY,tpex,,38379563
6637,醫影,tpex,,26810000
6640,均華,tpex,,28911500
6642,富致,tpex,,37399662
6643,M31,tpex,,42090160
6649,台生材,tpex,,42000000
6651,全宇昕,tpex,,34601541
6654,天正國際,tpex,,40962720
6661,威健生技,tpex,,23304248
6662,樂斯科,tpex,,25612400
6664,群翊,tpex,,61151307
6667,信紘科,tpex,,53478878
6679,鈺太,tpex,,54975335
6680,鑫創電子,tpex,,24671427
6683,雍智科技,tpex,,27557161
6684,安格,tpex,,44559496
6690,安碁資訊,tpex,,29999720
6692,進能服,tpex,,58843890
6693,廣閎科,tpex,,45720000
6697,東捷資訊,tpex,,27323364
6703,軒郁,tpex,,36257210
6708,天擎,tpex,,29008779
6712,長聖,tpex,,101763861
6716,應廣,tpex,,30241814
6720,久昌,tpex,,30225741
6721,信實,tpex,,24500000
6725,矽科宏晟,tpex,,37130000
6727,亞泰金屬,tpex,,26884177
6728,上洋,tpex,,30120000
6730,常廣,tpex,,36298151
6732,昇佳電子,tpex,,48912618
6733,博晟生醫,tpex,,134316026
6735,美達科技,tpex,,46182292
6739,竹陞科技,tpex,,23392500
6741,91APP*-KY,tpex,,120577997
6751,智聯服務,tpex,,22200000
6752,叡揚,tpex,,38258471
6761,穩得,tpex,,34955867
6762,達亞,tpex,,36930288
6763,綠界科技*,tpex,,184039130
6767,台微醫,tpex,,39183630
6785,昱展新藥,tpex,,66800000
6788,華景電,tpex,,38739683
6791,虎門科技,tpex,,20847000
6803,崑鼎,tpex,,72794385
6804,明係,tpex,,47500000
6811,宏碁資訊,tpex,,41449000
6821,聯寶,tpex,,35663193
6823,濾能,tpex,,30533920
6829,千附精密,tpex,,59169000
6840,東研信超,tpex,,30767284
6841,長佳智能,tpex,,95223000
6843,進典,tpex,,33304000
6844,諾貝兒,tpex,,37428440
6846,綠茵,tpex,,27066039
6855,數泓科,tpex,,23249716
6856,鑫傳,tpex,,28200000
6859,伯特光,tpex,,41588600
6865,偉康科技,tpex,,15840645
6870,騰雲,tpex,,28329974
6872,浩宇生醫,tpex,,70750511
6874,倍力,tpex,,22000000
6875,國邑*,tpex,,129182804
6877,鏵友益,tpex,,46967122
6881,潤德,tpex,,15000000
6884,海柏特,tpex,,18390000
6894,衛司特,tpex,,23800000
6895,宏碩系統,tpex,,34100000
6899,創為精密,tpex,,42398491
6903,巨漢,tpex,,66676000
6904,伯鑫,tpex,,18500000
6907,雅特力-KY,tpex,,62525150
6910,德鴻,tpex,,30521000
6913,鴻呈,tpex,,43848863
6922,宸曜,tpex,,27155385
6925,意藍,tpex,,20000300
6929,佑全,tpex,,45090000
6945,圓祥生技,tpex,,97202160
6953,家碩,tpex,,30014600
6961,旅天下,tpex,,26834000
6967,汎瑋材料,tpex,,30404477
6968,萬達寵物,tpex,,50436279
6971,惠民實業,tpex,,38668000
6982,大井泵浦,tpex,,40752381
6983,華洋精機,tpex,,18020000
6986,和迅,tpex,,52134000
6996,力領科技,tpex,,41997833
6997,博弘,tpex,,22100500
7402,邑錡,tpex,,35280646
7547,碩網,tpex,,33963000
7556,意德士,tpex,,29080869
7584,樂意,tpex,,17055469
7642,昶瑞機電,tpex,,30150000
7703,銳澤,tpex,,34745000
7704,明遠精密,tpex,,33769804
7708,全家餐飲,tpex,,25500000
7709,榮田,tpex,,39102740
7712,博盛半導體,tpex,,32561873
7713,威力德生醫,tpex,,45478843
7714,創泓科技,tpex,,21000000
7715,裕山,tpex,,32756500
7716,昱臺國際,tpex,,22500000
7717,萊德光電-KY,tpex,,24831518
7718,友鋮,tpex,,46356484
7723,築間,tpex,,49619550
7728,光焱科技,tpex,,13992621
7734,印能科技,tpex,,28000000
7738,東聯互動,tpex,,27355799
7743,金利食安,tpex,,36483338
7744,崴寶,tpex,,32076710
7747,昕奇雲端,tpex,,30168600
7751,竑騰,tpex,,26888600
7753,星亞,tpex,,25000000
7757,金色三麥,tpex,,24100000
7767,仁大資訊,tpex,,30100000
7770,君曜,tpex,,30062053
7772,耀穎,tpex,,26498600
7777,能率亞洲,tpex,,202606250
7782,光速火箭,tpex,,23213000
7792,安葆,tpex,,46662000
7794,宏碁智新,tpex,,28000000
7805,威聯通,tpex,,39750122
7810,捷創科技,tpex,,20250000
7811,民盛,tpex,,33377000
7814,海昌生技,tpex,,45000000
7819,精誠金融,tpex,,25263500
7820,立盈,tpex,,37768096
7828,創新服務,tpex,,40493911
7839,達人網,tpex,,15096025
7842,天能綠電,tpex,,18250000
8024,佑華,tpex,,45160100
8027,鈦昇,tpex,,112456770
8032,光菱,tpex,,51810300
8034,榮群,tpex,,56586353
8038,長園科,tpex,,62278190
8040,九暘,tpex,,96413874
8042,金山電,tpex,,131479954
8043,蜜望實,tpex,,79907170
8044,網家,tpex,,204768065
8047,星雲,tpex,,41666343
8048,德勝,tpex,,59436924
8049,晶采,tpex,,118279808
8050,廣積,tpex,,205204891
8054,安國,tpex,,108732566
8059,凱碩,tpex,,194080500
8064,東捷,tpex,,184817836
8066,來思達,tpex,,36642304
8067,志旭,tpex,,20700000
8068,全達,tpex,,80765949
8069,元太,tpex,,1154678380
8071,能率網通,tpex,,60084283
8074,鉅橡,tpex,,86974466
8076,伍豐,tpex,,292213592
8077,洛碁,tpex,,21945669
8080,泰霖,tpex,,67163821
8083,瑞穎,tpex,,35133193
8084,巨虹,tpex,,174754149
8085,福華,tpex,,139983060
8086,宏捷科,tpex,,196516123
8087,麗升能源,tpex,,38669142
8088,品安,tpex,,60921749
8089,康全電訊,tpex,,65998718
8091,翔名,tpex,,55986224
8092,建暐,tpex,,57172325
8093,保銳,tpex,,56567567
8096,擎亞,tpex,,149343066
8097,常珵,tpex,,63802468
8099,大世科,tpex,,100072800
8102,傑霖科技,tpex,,23358350
8107,大億金茂,tpex,,75000000
8109,博大,tpex,,82161236
8111,立碁,tpex,,109102223
8121,越峰,tpex,,212993743
8147,正淩,tpex,,41817166
8155,博智,tpex,,62367700
8171,天宇,tpex,,112853326
8176,智捷,tpex,,71701000
8182,加高,tpex,,107041215
8183,精星,tpex,,121251068
8227,巨有科技,tpex,,39543000
8234,新漢,tpex,,141226472
8240,華宏,tpex,,100004414
8255,朋程,tpex,,101939480
8272,全景軟體,tpex,,18997755
8277,商丞,tpex,,91628833
8279,生展,tpex,,27100851
8284,三竹,tpex,,47342000
8289,泰藝,tpex,,68333765
8291,尚茂,tpex,,17478450
8299,群聯,tpex,,221165247
8342,益張,tpex,,33536692
8349,恒耀,tpex,,208821391
2000,恒耀甲特,tpex,,10000000
8354,冠好,tpex,,78532263
8358,金居,tpex,,252588000
8383,千附,tpex,,113760482
8390,金益鼎,tpex,,96116128
8401,白紗科,tpex,,70669058
8403,盛弘,tpex,,137640343
8409,商之器,tpex,,32000000
8410,森田,tpex,,36589200
8415,大國鋼,tpex,,1031500000
8416,實威,tpex,,28210710
8421,旭源,tpex,,63817140
8423,保綠-KY,tpex,,41714030
8424,惠普,tpex,,36054368
8426,紅木-KY,tpex,,50242500
8431,匯鑽科,tpex,,48778331
8432,東生華,tpex,,38398140
8433,弘帆,tpex,,54506098
8435,鉅邁,tpex,,35200450
8436,大江,tpex,,117728830
8437,大地-KY,tpex,,47014070
8440,綠電,tpex,,50255299
8444,綠河-KY,tpex,,125104845
8446,華研,tpex,,52914405
8450,霹靂,tpex,,51309947
8455,大拓-KY,tpex,,25219056
8472,夠麻吉,tpex,,17735800
8477,創業家,tpex,,64170616
8489,三貝德,tpex,,59948960
8905,裕國,tpex,,119440000
8906,花王,tpex,,44037370
8908,欣雄,tpex,,315332742
8916,光隆,tpex,,150384146
8917,欣泰,tpex,,162652459
8921,沈氏,tpex,,46592159
8923,時報,tpex,,30375800
8924,大田,tpex,,83800000
8927,北基,tpex,,419068367
8928,鉅明,tpex,,50854015
8929,富堡,tpex,,50580862
8930,青鋼,tpex,,81809406
8931,大汽電,tpex,,122254862
8932,智通*,tpex,,426013152
8933,愛地雅,tpex,,326724305
8935,邦泰,tpex,,113495000
8936,國統,tpex,,248078157
8937,合騏*,tpex,,431680272
8938,明安,tpex,,156986490
8941,關中,tpex,,34972071
8942,森鉅,tpex,,198842255
9949,琉園,tpex,,44860763
9950,萬國通,tpex,,167716000
9951,皇田,tpex,,73300000
9960,邁達康,tpex,,33592500
9962,有益,tpex,,90220260
